,BTLA,VSIR,CD200,CD200R1,CD27,CD274,CD276,CD28,CD40,CD80,CD86,CEACAM1,CTLA4,HAVCR2,IDO1,IL2RB,LAG3,PDCD1,PDCD1LG2,PVR,NECTIN2,TIGIT,TNFRSF14,TNFRSF18,TNFRSF4,TNFRSF9,TNFSF4,TNFSF9
SRR3184289,1.010355427956615,34.04865702845573,68.9296250118695,1.7479806701150906,11.831988467396995,3.944127225881888,74.48896213533483,1.7889557066243393,21.34469539718375,1.0819134176470784,22.408264252721033,22.59507603477586,0.0,23.740227448994244,10.195230267415031,12.231142239314526,7.742387750662368,5.834982933077644,4.91937366275811,14.743455968110446,50.451312356665795,11.234412035740052,58.665653432633995,4.926031675365683,10.82312825925565,5.979208646028416,9.819282664223884,4.13766207007606
SRR3184290,0.209770032623866,12.832009036005523,6.5237434710542335,1.7535092670269552,2.198731824579382,39.16925967817138,67.6735829942553,2.0298753295707095,12.306520107917969,1.792700442463657,9.531621375221327,1.463610453838281,0.232528691085754,10.768072962987429,7.410104915723378,4.617508504993369,4.067140050139094,1.1608865954892977,26.5332522601608,52.321270989518794,105.02732487855431,2.1750931956956916,25.99028416992326,1.1754297650761227,3.251486149501429,1.9327703752681136,10.567641974686122,3.56281729675289
SRR3184291,0.8843575486879638,9.713573005983067,14.85533821362857,1.2449167890545136,4.41321116610493,0.9105490696133699,26.277015678729477,1.0726680591155249,15.8057915821087,0.663968851272017,5.56092819003478,33.76480989778585,0.0,5.179220442967883,3.935172677401665,2.692875527399672,4.680119152981298,1.9949563423035137,2.13024667222241,13.518249533663543,16.046314265975234,3.185886129470983,80.15079644802728,2.160681312078826,2.444612001856145,0.41132144438805895,0.8466623520749216,2.47079685924715
SRR3184292,0.0782173150928755,17.69934635866767,5.418776954083168,0.11515541816242507,1.9068303323053741,2.056844622581981,41.92576055971151,0.5616526196363341,14.51568818899992,0.46169864159024604,5.49263549270758,17.510046227473957,0.0,5.465828421260427,10.120741887595539,2.1589801710367507,0.8329170416195536,0.616486217978772,1.06974389263854,14.01938399882605,21.088953934101824,0.9978512643429895,175.43997191246248,1.278027939387676,3.7786248152157715,0.561936149174472,0.8125614524125198,1.01161020649037
SRR3184293,0.270055693922555,7.962796343751245,15.630133137791713,0.1111786229675278,5.877614111118691,0.811713420455991,50.22423483941511,0.3325239132505067,3.7948577619632444,0.0882984069670722,0.999320434059562,8.037286998535743,0.0,1.7601879791377892,0.3760845763416104,2.35778984218365,3.7013518794455758,1.975822986548882,0.273097356364704,10.198137745418398,36.60393261207301,1.3497618976854566,218.11123582041373,1.13379429981891,1.814912566060261,0.2165287026286177,0.35616529224680393,3.09590776033247
SRR3184294,5.5995227613338905,26.312870615130453,37.45129015089349,2.6443760957707934,39.84200670471839,7.590924101628763,34.98255820332874,3.25803266290091,15.257622178857853,1.561340327954085,18.44403085330934,20.355338117408554,1.3069237166037802,14.003998796675816,21.544323997715335,21.852624053255106,31.176741104666483,17.365195879633372,6.29981370290077,7.270903064633821,18.253041275481145,31.377053056904977,358.14062816920233,7.359126329519184,8.28245663720914,4.186792815013048,0.7820446427455914,3.26292024657408
SRR3184295,0.7848875345367224,32.62954652637643,28.600188666161674,1.8202524894802383,13.29333693494074,2.8885066155540366,52.38697440769056,2.675460023484777,13.79429557908601,0.773419003497771,13.715343544850581,2.764776535525287,0.250581786078369,12.049415616063605,8.855704155757554,7.222213798847992,3.2880529028717045,2.2485940454910898,3.0165907035800896,5.532523596417834,35.17044470990098,6.824010092695659,59.763427500931236,0.8370158703933142,5.042681209052407,1.387197918342292,2.4235605232969237,1.42530582279723
SRR3184296,0.6844949751879854,14.631421630091442,13.696278311980102,1.024462171361663,3.6024592532036666,2.661025547958084,46.28615420960229,1.063906295531844,16.123220989290775,1.159876897767612,13.055539419662207,10.253473513205348,0.0,17.990828927599907,11.268678873103202,5.77405671016064,4.991312780982593,3.9226629703103923,3.4686123004358302,12.64307305423636,33.83329225240909,4.856760729603851,132.69374598572952,3.295218484793711,6.091107916091867,1.2005675290620912,2.681301220488879,1.50541041397202
SRR3184297,0.712095594281544,9.628219580033461,1.2303100640297087,0.46033029352948696,14.789242512792978,1.568494151058409,41.63277746416482,0.6906150524264411,6.312039499564523,0.2815807889155263,5.035063050221526,24.028620634991725,0.0,4.9373906558058716,7.366052333637718,3.084298911357493,16.449903087581273,5.447497644514363,1.2517301021630902,9.652620394151588,53.569423667374345,4.436740777748147,365.88124532089296,2.141285296173947,4.233481034069981,0.8206812844048819,0.31141783604000894,6.95446973938679
SRR3184298,1.201668376025328,23.166829362013488,37.670256354904424,1.326917018392781,7.058998684239654,5.068731757175236,63.836271201285456,1.679790817211844,11.885365620020607,1.46203002780889,13.838286103273314,54.37067524475376,0.0,12.922997401964142,42.1334562904088,7.651466878672318,10.090341925431467,3.317135810657896,5.1192530219872,16.55527424282799,43.4231379527921,5.590419287846081,151.63551770762308,1.2152805488969454,2.0863195946511346,1.8289651187360723,0.5559897115521439,2.08599609966846
SRR3184299,0.34621319073774665,12.281253631823176,38.62510943026934,0.518396492027728,2.4675179264368063,4.561076964557106,65.35744835743368,1.01150128800017,10.340818508278712,1.0776896105788603,11.185465489212122,95.06611421059176,0.280918826364393,8.23928873193454,11.917347553242129,3.907551825848133,3.5335167855358884,1.194929136676262,3.8215713358218495,14.368084016279623,32.599425838783134,2.45915574221974,210.35305769747276,0.8759380674081172,1.3636947897080665,1.162685200789852,0.3446161314624349,1.85576172686346
SRR3184300,0.805287483006351,22.70774050349962,5.586946648329744,0.549173132122636,2.347131099667204,9.115121279150237,29.41242534778694,0.9653017687857658,9.542350078313188,0.493872962816191,2.053869386965928,5.042748317478792,0.4279048332005661,1.323494683038204,2.17410355928012,4.09446659911541,0.9642537303479064,0.5872049815445,1.11276300916122,6.508069668687443,34.11573471767279,1.5842166776911946,20.97673545468361,16.513967292143985,9.36441283151585,0.4394565989248981,0.1388011310779848,0.484954653503896
SRR3184301,1.3924505216455363,19.979511562813045,2.900380387375827,3.0053696502869474,10.4019000718041,2.613435121994948,51.664805058686625,5.4017863178387024,11.62341808329087,1.817143760671522,15.541070010580839,2.4577170030074775,0.3480663547060511,9.891965048833352,13.176054150175924,7.2950588052792265,4.733430545964386,6.2713278698565285,5.292432255241179,22.575033408737646,34.70982873220483,9.559239281285864,280.3069237382183,2.970374638503557,3.3707264211856742,3.3578131351088505,1.359098393123861,2.6312598674542205
SRR3184302,0.0337936646005998,8.866806036311072,5.016746868213094,0.08249118360986629,4.42592409808258,1.4699639220124354,141.176112066616,0.4781502106689872,17.24199810758222,0.5115627430499637,3.0407668348331423,52.94861535275848,0.0,5.5425019501808634,4.696595890929135,5.102245856123677,3.819298158298741,0.760355843286264,0.478925356767386,26.733187096430942,71.529676130636,1.8677518374198392,238.31544305534476,1.729034887565933,4.189987727996839,1.6653151315156438,1.366061027716319,3.8974587663138895
SRR3184303,2.183630100516588,7.371330559041466,30.16873581740043,0.2537120353592034,3.2592953975481,0.484847249274895,155.74342643978338,0.5311807963115794,5.826028787265162,0.07255455205054699,4.447324837063287,5.765059648986955,0.0,4.1892330321107805,15.967751544877828,3.199674552596763,2.1911313998009483,0.5234686992297821,1.33138765989335,11.02558425077429,78.67702809944944,1.3087292959254297,28.39198647238473,2.199720572864985,4.112772880370864,2.7890982251265837,5.0273733702221834,0.7496170670265471
SRR3184304,0.7800476411426805,8.606366044233997,70.09109447632052,0.383699897066193,4.4954357409576,4.603804882145634,78.96026347760964,0.8518498393636249,6.234386917219565,0.6243710848122398,4.850163283449505,45.01778102802742,0.44774691636365693,5.268155080097387,3.6571760319936257,3.583327839784663,4.184510642407895,2.330596674461278,1.6077980036606598,21.001133237056578,52.19101880961742,2.828162730161731,237.98263199966726,0.536609478925735,4.695176809998175,1.1089870051333652,1.2982733813631842,2.16727781630821
SRR3184305,0.120719076068842,4.025341350631643,1.2855695143498582,0.091671899395282,10.00812245218916,1.9319870354494548,47.312246324508926,0.3357975776709509,2.421045627525608,0.37571365667851014,2.038959811293556,46.18748217659525,0.0,3.005303982528389,4.693622310934877,2.120325882992439,4.545353369930138,1.5299699327611682,0.632063009964548,21.12339900445546,24.071752459898086,6.181907041566291,392.3025168407557,1.890041481811532,1.6803644644340612,1.5121142818686022,0.6547232617866598,12.9852076614204
SRR3184306,17.69213712180162,43.23835418811164,29.451635423466392,2.00690684098055,68.00412265962818,9.529450773671142,36.81926118068014,6.000601285469337,87.0436682196195,3.615443635288668,24.406836445086732,10.300847969277163,1.1606159049880802,10.638341989591655,23.114746074890576,19.768855021236618,17.02711970197509,13.787445973981333,2.88124015889,8.611766574581436,33.58400356851841,36.95829203666068,112.04616488713319,12.559808642726269,14.59228355899646,16.29829528076841,3.3829056870192495,6.70899444848168
